Name,ID,Zip,County,Address,Latitude,Longitude
S-P-06080 ERW Galvanized Steel Pipes,ec3z6kpz,370140,,"78VX+JXV, Ramwadi, Bhachau, Gujarat 370140, India",23.2941125,70.3499219
S-P-06081 ERW Epoxy Coated Steel Pipes,ec3kjfby,370140,,"78VX+JXV, Ramwadi, Bhachau, Gujarat 370140, India",23.2941125,70.3499219
S-P-06082 ERW Bare Steel Pipes,ec3kt883,370140,,"78VX+JXV, Ramwadi, Bhachau, Gujarat 370140, India",23.2941125,70.3499219
Carpet Tile,ec3b98c5,501503,Rangareddy,"Chevella Hyderabad Road, Chevella, Telangana, 501503",17.30545,78.14629
Stone Plastic Composite (SPC) Vinyl Tile,ec3jzxtz,501503,Rangareddy,"Chevella Hyderabad Road, Chevella, Telangana, 501503",17.30545,78.14629
Artificial Grass,ec3eh97h,501503,Rangareddy,"Chevella Hyderabad Road, Chevella, Telangana, 501503",17.30545,78.14629
Wall to wall carpet,ec3pk6u4,501503,Rangareddy,"Chevella Hyderabad Road, Chevella, Telangana, 501503",17.30545,78.14629
Armaflex®Class 0,ec39hsst,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Sika® CoolRoof PUD,ec3mq8h4,AL7,Hertfordshire,"Watchmead, Welwyn Garden City",51.80063,-0.18546
Sika® CoolRoof CET/ Sikalastic®-560 1 mm,ec3h0dqj,AL7,Hertfordshire,"Watchmead, Welwyn Garden City",51.80063,-0.18546
Sikafill®-400,ec3heahz,AL7,Hertfordshire,"Watchmead, Welwyn Garden City",51.80063,-0.18546
Sika® CoolRoof i-Cure/ SikaRoof® i-Cure,ec391mjh,AL7,Hertfordshire,"Watchmead, Welwyn Garden City",51.80063,-0.18546
Colorline Acoustic Products,ec35nnwt,6078,Valsad,"Valsad, Gujarat, India",20.5992349,72.9342451
3.5 mm thickness Float Glass,ec3u36g8,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
4 mm thickness Float Glass,ec30khkj,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
5 mm thickness Float Glass,ec354unr,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
6 mm thickness Float Glass,ec336f0w,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
8 mm thickness Float Glass,ec3y0wfj,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
12 mm thickness Float Glass,ec39ruke,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
SGG PLANILUX 3 mm Magnetron Coated Glass,ec33rdzz,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 3.5 mm Magnetron Coated Glass,ec3sea8u,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 4 mm Magnetron Coated Glass,ec3mbwex,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 5 mm Magnetron Coated Glass,ec3t8jxh,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 6 mm Magnetron Coated Glass,ec3a04s4,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 8 mm Magnetron Coated Glass,ec32c734,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 10 mm Magnetron Coated Glass,ec3yeytw,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PLANILUX 12 mm Magnetron Coated Glass,ec3fhwbf,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PARSOL 3 mm Magnetron Coated Glass,ec3sjd5h,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PARSOL 3.5 mm Magnetron Coated Glass,ec3n5kbu,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PARSOL 4 mm Magnetron Coated Glass,ec3z4bjj,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PARSOL 5 mm Magnetron Coated Glass,ec37q6s3,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PARSOL 6 mm Magnetron Coated Glass,ec3y12rz,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
SGG PARSOL 8 mm Magnetron Coated Glass,ec3cr94j,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
soft coated laminated glass of thickness 6 mm,ec3brgc9,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
soft coated glazed glass of thickness 6 mm,ec3uhphd,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
soft coated printed glass thickness 6 mm,ec3ht2dz,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 3 mm hard coated reflective glass,ec3erkkr,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 4 mm hard coated reflective glass,ec3ztpap,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 5 mm hard coated reflective glass,ec31up1j,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 6 mm hard coated reflective glass,ec3nbdt9,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 8 mm hard coated reflective glass,ec346pe2,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 10 mm hard coated reflective glass,ec32kuar,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 12 mm hard coated reflective glass,ec3pq4fn,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 3 mm soft coated reflective glass,ec37k1d4,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 3.5 mm soft coated reflective glass,ec35wf63,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 4 mm soft coated reflective glass,ec39q3fj,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 5 mm soft coated reflective glass,ec3g406g,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 6 mm soft coated reflective glass,ec37hrug,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 8 mm soft coated reflective glass,ec3afc5b,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 10 mm soft coated reflective glass,ec35uhuw,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
thickness 12 mm soft coated reflective glass,ec3hz5e6,400703,Thane,"Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667863,72.9955111
3.5 mm PARSOL,ec3gjcry,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
4 mm PARSOL,ec3j7ycw,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
5 mm PARSOL,ec3sfmpb,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
6 mm PARSOL,ec3qfmfa,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
8 mm PARSOL,ec3burec,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
10 mm PARSOL,ec38z5d3,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
12 mm PARSOL,ec34cn41,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
Berger ETICS with EPS board 50 mm,ec38yh2q,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger Paints (Water-Based),ec3e6yyn,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
3 mm PLANILUX,ec3ns8hn,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
3.5 mm PLANILUX,ec3bmejc,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
4 mm PLANILUX,ec3pdqxw,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
5 mm PLANILUX,ec3816xc,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
6 mm PLANILUX,ec3gkzyu,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
8 mm PLANILUX,ec35nqk0,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
10 mm PLANILUX,ec3ww9sr,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
12 mm PLANILUX,ec3ffyaa,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
3.5 mm REFLECTASOL on PLANILUX,ec3bbdg1,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
4 mm REFLECTASOL on PLANILUX,ec32210h,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
5 mm REFLECTASOL on PLANILUX,ec3af5zq,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
6 mm REFLECTASOL on PLANILUX,ec3qr803,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
8 mm REFLECTASOL on PLANILUX,ec387rjx,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
10 mm REFLECTASOL on PLANILUX,ec3det67,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
12 mm REFLECTASOL on PLANILUX,ec3cu9aa,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
3 mm REFLECTASOL on PARSOL,ec3tk6gx,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
3.5 mm REFLECTASOL on PARSOL,ec3butdh,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
4 mm REFLECTASOL on PARSOL,ec36m2xt,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
5 mm REFLECTASOL on PARSOL,ec3a74eh,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
6 mm REFLECTASOL on PARSOL,ec392ntc,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
8 mm REFLECTASOL on PARSOL,ec3uz7gd,,Chennai,"Egmore, TN, India",13.076440811157227,80.26013946533203
Armaflex®Class 1,ec3df2z3,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Armaflex® DS,ec3u1d74,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Armaflex Endura®,ec3rpdms,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Armaflex® AMP,ec31wth4,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Armaflex® Class 0 Plus,ec3mgfeb,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Armaflex® FRV,ec3qebyh,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Armaflex® C1G,ec3awe4x,412216,Pune,"Pune Nagar Road, Haveli, Maharashtra, 412216",18.62258,74.02757
Steel-Hot Rolled Coil,ec382f2n,583119,Ballari,"Ballari, KA, India",15.157434463500977,76.88925170898438
M15 Grade,ec3j6zjy,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M20 Grade,ec3g4d6s,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M25 Grade,ec3pu2kq,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M30 Grade,ec3fmtbs,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M35 Grade,ec30nzkk,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M40 Grade,ec3dn5an,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
Walltec facade panel for external walls,ec3j0emy,160019,,"14, 7c, Madhya Marg, Sector 7-C, Sector 7, Chandigarh, 160019, India",30.728231,76.8022244
Paralink 300 kN,ec33n7h3,40069,Bologna,India,22.351993560791016,79.36287689208984
S-P-08345 OTIS GEN3 MACHINE ROOM LESS ELEVATOR,ec3rzu1n,45500,Loiret,"31 Av. des Montoires, 45500 Gien, France",47.703979,2.6237905
M7.5 Grade,ec38n6gm,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M10 Grade,ec34xsmp,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M45 Grade,ec3cp5hh,577501,Chitradurga,India,22.351993560791016,79.36287689208984
M50 Grade,ec3dry8e,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M55 Grade,ec3jse4r,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M60 Grade,ec3kt4a2,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M70 Grade,ec3he2js,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
M80 Grade,ec38ny7m,577501,Chitradurga,"Pune - Bengaluru Hwy, 577501, India",14.2176103,76.4163107
15 mm Gypboard® Plain,ec30eed7,85706,Bangalore Urban,"Bengaluru, Karnataka, India",12.9715987,77.5945627
Berger ETICS with EPS board (75 mm),ec3385rj,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with EPS board (100 mm),ec35ysj3,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with EPS board (120 mm),ec36fe4k,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with XPS board (50 mm),ec3k1722,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with XPS board (75 mm),ec385hfp,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with XPS board (100 mm),ec3npess,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with XPS board (120 mm),ec3zcar5,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with Mineral-woolboard (50mm),ec3f8nur,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with Mineral-woolboard (75mm),ec3y9md1,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with Mineral-woolboard (100mm),ec35s3tm,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
Berger ETICS with Mineral-woolboard (120mm),ec3j7ukt,,Kolkata,"Agha Mehdi Street, Kolkata, West Bengal",22.55579,88.36187
1.0-1.28 GPF Commercial Floor-Mounted Toilet CT725CU(F)(G)(X),ec36t92e,,,,,
Gypboard Plain Plasterboard,ec3gjtqk,85706,Pima County,"Cruicetown, Navan Road, Co. Meath, Ireland",53.69745,-6.5996
"Composite Insulators: EP6683-000_CLP-10-CBM20-110-400, EP6684-000_CS-45-CTP-140-450-M",ec3hmrwn,389950,Panchmahal,"Safari Crossing , Near Halol GIDC, Village - Kanjari, Taluka:Halol,, Abhetwa, Halol, Gujarat 389950, India",22.5278987,73.4629583
Entropy Workstation Model 1,ec3nsdxz,560043,Bangalore Urban,India,22.351993560791016,79.36287689208984
TruFlush Sensor-activated Flushometer (TRF 8156; TRF 8196),ec3a5eue,122022,Gurgaon Division,"Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122022, India",28.5056634,77.0888228
Schindler 5000 X - Rope,ec3698gf,6030,Luzern,"Zugerstrasse 13, 6030 Ebikon, Switzerland",47.09081459999999,8.3535722
#name_is_not_extracted,ec3uam64,NN17,Northamptonshire,"78 Weldon Road, Corby, NN17 5UD",52.491142,-0.67337
Colorcoat Prisma® pre-finished steel,ec3p1703,NN17,Northamptonshire,"78 Weldon Road, Corby, NN17 5UD",52.491142,-0.67337
"Acrylic Emulsion Primer (I), Jotun India Private Limited",ec3je75m,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Fenomastic Hygiene Emulsion Silk, Jotun India Private Limited",ec3rew2s,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Jotashield ColourLast Matt (I), Jotun India Private Limited",ec37hjfp,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Jotashield ColourLast Silk (I), Jotun India Private Limited",ec3z8ajx,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Jotashield WaterXtreme Topcoat, Jotun India Private Limited",ec36f3tx,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Jotashield Tex Ultra AA, Jotun India Private Limited",ec3bdnf5,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Jotashield WaterXtreme Basecoat, Jotun India Private Limited",ec38jfwz,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"SteelMaster 600WF, Jotun India Private Limited",ec3h342g,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
"Steelmaster 1200WF, Jotun India Private Limited",ec31cdzw,412220,Pune Division,"Ranjangaon MIDC, Maharashtra 412220, India",18.7826998,74.2795524
S-P-12055 Indowud’s NFC Board,ec34rdn3,,Chennai,"Chennai, Tamil Nadu, India",13.0826802,80.2707184
S-P-12016 TI Macho TMT Bars,ec3z01km,517425,Chennai,"Vasanadu, Andhra Pradesh 517425, India",12.6952326,78.37568999999999
